pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
0,15.0,316.0,20.0,30.0,272.0,33.0,0.0,10.0,0,0,0,0,0,0,316.0,305.0,55.0,False
1,15.0,377.0,0.0,30.0,64.0,93.0,15.0,10.0,0,0,0,0,0,0,377.0,157.0,55.0,False
2,3.0,292.0,20.0,30.0,94.0,12.0,24.0,10.0,0,0,0,0,0,0,292.0,106.0,43.0,False
3,3.0,112.0,32.0,30.0,133.0,24.0,12.0,10.0,0,0,0,0,0,0,112.0,157.0,43.0,False
4,15.0,234.0,20.0,30.0,18.0,0.0,39.0,10.0,0,0,0,0,0,0,234.0,18.0,55.0,False
5,15.0,308.0,35.0,30.0,28.0,147.0,20.0,10.0,0,0,0,0,0,0,308.0,175.0,55.0,False
6,15.0,32.0,20.0,30.0,0.0,0.0,62.0,10.0,0,0,0,0,0,0,32.0,0.0,55.0,False
7,15.0,299.0,20.0,30.0,163.0,0.0,66.0,10.0,0,0,0,0,0,0,299.0,163.0,55.0,False
8,15.0,281.0,35.0,30.0,133.0,0.0,53.0,10.0,0,0,0,0,0,0,281.0,133.0,55.0,False
9,15.0,561.0,20.0,30.0,157.0,237.0,164.0,10.0,0,0,0,0,0,0,561.0,394.0,55.0,False
10,15.0,187.0,20.0,30.0,22.0,0.0,214.0,10.0,0,0,0,0,0,0,187.0,22.0,55.0,False
11,15.0,187.0,20.0,30.0,0.0,0.0,214.0,10.0,0,0,0,0,0,0,187.0,0.0,55.0,False
12,15.0,301.0,35.0,30.0,169.0,35.0,167.0,10.0,0,0,0,0,0,0,301.0,204.0,55.0,False
13,15.0,187.0,20.0,30.0,0.0,0.0,259.0,10.0,0,0,0,0,0,0,187.0,0.0,55.0,False
14,15.0,184.0,20.0,30.0,21.0,0.0,266.0,10.0,0,0,0,0,0,0,184.0,21.0,55.0,False
15,15.0,388.0,20.0,3.0,183.0,27.0,279.0,10.0,0,0,0,0,0,0,388.0,210.0,28.0,False
16,15.0,450.0,20.0,30.0,183.0,0.0,290.0,10.0,0,0,0,0,0,0,450.0,183.0,55.0,False
17,15.0,309.0,20.0,30.0,0.0,354.0,335.0,10.0,0,0,0,0,0,0,309.0,354.0,55.0,False
18,15.0,143.0,20.0,30.0,63.0,0.0,357.0,10.0,0,0,0,0,0,0,143.0,63.0,55.0,False
19,3.0,264.0,20.0,30.0,264.0,12.0,381.0,10.0,0,0,0,0,0,0,264.0,276.0,43.0,False
20,3.0,111.0,32.0,30.0,189.0,381.0,12.0,10.0,0,0,0,0,0,0,111.0,570.0,43.0,False
21,15.0,412.0,35.0,30.0,80.0,279.0,230.0,10.0,0,0,0,0,0,0,412.0,359.0,55.0,False
22,15.0,384.0,20.0,30.0,91.0,0.0,566.0,10.0,0,0,0,0,0,0,384.0,91.0,55.0,False
23,15.0,169.0,20.0,30.0,21.0,0.0,569.0,10.0,0,0,0,0,0,0,169.0,21.0,55.0,False
24,15.0,180.0,20.0,30.0,25.0,296.0,612.0,10.0,0,0,0,0,0,0,180.0,321.0,55.0,False
25,15.0,424.0,35.0,30.0,0.0,164.0,444.0,10.0,0,0,0,0,0,0,424.0,164.0,55.0,False
26,15.0,290.0,20.0,30.0,32.0,0.0,689.0,10.0,0,0,0,0,0,0,290.0,32.0,55.0,False
27,15.0,151.0,20.0,30.0,130.0,12.0,727.0,10.0,0,0,0,0,0,0,151.0,142.0,55.0,False
28,15.0,431.0,35.0,30.0,0.0,335.0,404.0,10.0,0,0,0,0,0,0,431.0,335.0,55.0,False
29,15.0,306.0,20.0,30.0,0.0,106.0,758.0,10.0,0,0,0,0,0,0,306.0,106.0,55.0,False
30,15.0,416.0,35.0,30.0,45.0,727.0,32.0,10.0,0,0,0,0,0,0,416.0,772.0,55.0,False
31,15.0,512.0,20.0,8.0,97.0,22.0,806.0,10.0,0,0,0,0,0,0,512.0,119.0,33.0,False
32,15.0,158.0,35.0,30.0,1.0,758.0,156.0,10.0,0,0,0,0,0,0,158.0,759.0,55.0,False
33,15.0,130.0,20.0,30.0,25.0,0.0,948.0,10.0,0,0,0,0,0,0,130.0,25.0,55.0,False
34,15.0,203.0,35.0,30.0,22.0,806.0,139.0,10.0,0,0,0,0,0,0,203.0,828.0,55.0,False
35,15.0,246.0,35.0,30.0,0.0,612.0,371.0,10.0,0,0,0,0,0,0,246.0,612.0,55.0,False
36,15.0,121.0,20.0,30.0,57.0,0.0,1015.0,10.0,0,0,0,0,0,0,121.0,57.0,55.0,False
37,15.0,258.0,20.0,30.0,48.0,0.0,1021.0,10.0,0,0,0,0,0,0,258.0,48.0,55.0,False
38,15.0,252.0,20.0,30.0,126.0,0.0,1031.0,10.0,0,0,0,0,0,0,252.0,126.0,55.0,False
39,15.0,157.0,20.0,30.0,39.0,0.0,1055.0,10.0,0,0,0,0,0,0,157.0,39.0,55.0,False
40,15.0,428.0,20.0,30.0,17.0,0.0,1074.0,10.0,0,0,0,0,0,0,428.0,17.0,55.0,False
41,15.0,93.0,20.0,30.0,174.0,0.0,1171.0,10.0,0,0,0,0,0,0,93.0,174.0,55.0,False
42,15.0,433.0,20.0,30.0,25.0,229.0,1171.0,10.0,0,0,0,0,0,0,433.0,254.0,55.0,False
43,15.0,180.0,20.0,30.0,190.0,0.0,1178.0,10.0,0,0,0,0,0,0,180.0,190.0,55.0,False
44,15.0,148.0,20.0,30.0,87.0,0.0,1187.0,10.0,0,0,0,0,0,0,148.0,87.0,55.0,False
45,15.0,123.0,20.0,30.0,46.0,0.0,1210.0,10.0,0,0,0,0,0,0,123.0,46.0,55.0,False
46,15.0,154.0,20.0,30.0,48.0,0.0,1233.0,10.0,0,0,0,0,0,0,154.0,48.0,55.0,False
47,15.0,229.0,20.0,30.0,114.0,159.0,1267.0,10.0,0,0,0,0,0,0,229.0,273.0,55.0,False
48,15.0,404.0,20.0,30.0,19.0,0.0,1286.0,10.0,0,0,0,0,0,0,404.0,19.0,55.0,False
49,15.0,96.0,20.0,30.0,29.0,0.0,1339.0,10.0,0,0,0,0,0,0,96.0,29.0,55.0,False
50,15.0,180.0,20.0,30.0,67.0,282.0,1434.0,10.0,0,0,0,0,0,0,180.0,349.0,55.0,False
51,15.0,148.0,20.0,30.0,0.0,0.0,1447.0,10.0,0,0,0,0,0,0,148.0,0.0,55.0,False
52,15.0,238.0,35.0,30.0,0.0,1171.0,304.0,10.0,0,0,0,0,0,0,238.0,1171.0,55.0,False
53,15.0,303.0,20.0,30.0,59.0,52.0,1501.0,10.0,0,0,0,0,0,0,303.0,111.0,55.0,False
54,15.0,174.0,20.0,30.0,0.0,0.0,1594.0,10.0,0,0,0,0,0,0,174.0,0.0,55.0,False
55,15.0,233.0,35.0,30.0,164.0,1267.0,323.0,10.0,0,0,0,0,0,0,233.0,1431.0,55.0,False
56,15.0,633.0,35.0,30.0,0.0,1501.0,161.0,10.0,0,0,0,0,0,0,633.0,1501.0,55.0,False
57,15.0,316.0,20.0,30.0,0.0,164.0,1702.0,10.0,0,0,0,0,0,0,316.0,164.0,55.0,False
58,15.0,303.0,20.0,30.0,351.0,12.0,1837.0,10.0,0,0,0,0,0,0,303.0,363.0,55.0,False
59,15.0,385.0,35.0,30.0,0.0,1434.0,399.0,10.0,0,0,0,0,0,0,385.0,1434.0,55.0,False
60,15.0,649.0,35.0,30.0,115.0,1837.0,32.0,10.0,0,0,0,0,0,0,649.0,1952.0,55.0,False
61,15.0,219.0,20.0,30.0,41.0,64.0,1887.0,10.0,0,0,0,0,0,0,219.0,105.0,55.0,False
62,15.0,269.0,35.0,30.0,8.0,1702.0,214.0,10.0,0,0,0,0,0,0,269.0,1710.0,55.0,False
63,15.0,196.0,20.0,30.0,27.0,0.0,1983.0,10.0,0,0,0,0,0,0,196.0,27.0,55.0,False
64,15.0,505.0,20.0,30.0,23.0,40.0,2024.0,10.0,0,0,0,0,0,0,505.0,63.0,55.0,False
65,15.0,261.0,35.0,30.0,0.0,1887.0,155.0,10.0,0,0,0,0,0,0,261.0,1887.0,55.0,False
66,15.0,313.0,20.0,14.0,3.0,16.0,2083.0,10.0,0,0,0,0,0,0,313.0,19.0,39.0,False
67,15.0,430.0,33.0,30.0,0.0,2085.0,37.0,10.0,0,0,0,0,0,0,430.0,2085.0,55.0,False
68,15.0,68.0,35.0,30.0,67.0,2120.0,2.0,10.0,0,0,0,0,0,0,68.0,2187.0,55.0,False
69,15.0,285.0,20.0,30.0,42.0,130.0,2147.0,10.0,0,0,0,0,0,0,285.0,172.0,55.0,False
70,15.0,189.0,35.0,30.0,38.0,2024.0,113.0,10.0,0,0,0,0,0,0,189.0,2062.0,55.0,False
71,15.0,129.0,20.0,30.0,33.0,12.0,2193.0,10.0,0,0,0,0,0,0,129.0,45.0,55.0,False
72,15.0,404.0,20.0,30.0,285.0,19.0,2257.0,10.0,0,0,0,0,0,0,404.0,304.0,55.0,False
73,15.0,53.0,35.0,30.0,21.0,2193.0,95.0,10.0,0,0,0,0,0,0,53.0,2214.0,55.0,False
74,15.0,534.0,35.0,30.0,71.0,2257.0,39.0,10.0,0,0,0,0,0,0,534.0,2328.0,55.0,False
75,15.0,240.0,20.0,30.0,88.0,0.0,2321.0,10.0,0,0,0,0,0,0,240.0,88.0,55.0,False
76,15.0,328.0,20.0,30.0,135.0,0.0,2346.0,10.0,0,0,0,0,0,0,328.0,135.0,55.0,False
77,15.0,381.0,35.0,30.0,0.0,2147.0,222.0,10.0,0,0,0,0,0,0,381.0,2147.0,55.0,False
78,15.0,153.0,20.0,30.0,29.0,0.0,2403.0,10.0,0,0,0,0,0,0,153.0,29.0,55.0,False
79,15.0,195.0,20.0,30.0,0.0,301.0,2460.0,10.0,0,0,0,0,0,0,195.0,301.0,55.0,False
80,15.0,310.0,8.0,30.0,0.0,12.0,2516.0,10.0,0,0,0,0,0,0,310.0,12.0,55.0,False
81,15.0,276.0,20.0,26.0,49.0,4.0,2535.0,10.0,0,0,0,0,0,0,276.0,53.0,51.0,False
82,15.0,205.0,35.0,30.0,153.0,2516.0,12.0,10.0,0,0,0,0,0,0,205.0,2669.0,55.0,False
83,15.0,254.0,20.0,30.0,0.0,95.0,2558.0,10.0,0,0,0,0,0,0,254.0,95.0,55.0,False
84,15.0,267.0,35.0,30.0,82.0,2535.0,73.0,10.0,0,0,0,0,0,0,267.0,2617.0,55.0,False
85,15.0,316.0,20.0,30.0,129.0,0.0,2688.0,10.0,0,0,0,0,0,0,316.0,129.0,55.0,False
86,15.0,44.0,35.0,30.0,8.0,2558.0,145.0,10.0,0,0,0,0,0,0,44.0,2566.0,55.0,False
87,15.0,156.0,20.0,30.0,24.0,0.0,2776.0,10.0,0,0,0,0,0,0,156.0,24.0,55.0,False
88,15.0,631.0,20.0,30.0,24.0,52.0,2776.0,10.0,0,0,0,0,0,0,631.0,76.0,55.0,False
89,15.0,61.0,20.0,30.0,30.0,0.0,2788.0,10.0,0,0,0,0,0,0,61.0,30.0,55.0,False
90,15.0,236.0,20.0,30.0,9980.0,0.0,2794.0,10.0,0,0,0,0,0,0,236.0,9980.0,55.0,False
91,15.0,118.0,35.0,30.0,27.0,2460.0,351.0,10.0,0,0,0,0,0,0,118.0,2487.0,55.0,False
92,15.0,290.0,20.0,30.0,48.0,181.0,2863.0,10.0,0,0,0,0,0,0,290.0,229.0,55.0,False
93,15.0,363.0,20.0,30.0,168.0,157.0,2866.0,10.0,0,0,0,0,0,0,363.0,325.0,55.0,False
94,15.0,0.0,20.0,30.0,95.0,0.0,2893.0,10.0,0,0,0,0,0,0,0.0,95.0,55.0,True
95,15.0,210.0,35.0,30.0,41.0,2776.0,126.0,10.0,0,0,0,0,0,0,210.0,2817.0,55.0,False
96,15.0,86.0,20.0,30.0,63.0,0.0,2939.0,10.0,0,0,0,0,0,0,86.0,63.0,55.0,False
97,15.0,788.0,20.0,30.0,129.0,13.0,2993.0,10.0,0,0,0,0,0,0,788.0,142.0,55.0,False
98,15.0,141.0,20.0,30.0,54.0,0.0,3008.0,10.0,0,0,0,0,0,0,141.0,54.0,55.0,False
99,15.0,328.0,35.0,30.0,299.0,2993.0,33.0,10.0,0,0,0,0,0,0,328.0,3292.0,55.0,False
100,15.0,288.0,35.0,30.0,0.0,2866.0,177.0,10.0,0,0,0,0,0,0,288.0,2866.0,55.0,False
101,15.0,577.0,20.0,30.0,60.0,117.0,3091.0,10.0,0,0,0,0,0,0,577.0,177.0,55.0,False
102,15.0,180.0,20.0,30.0,26.0,0.0,3102.0,10.0,0,0,0,0,0,0,180.0,26.0,55.0,False
103,15.0,128.0,35.0,30.0,31.0,2863.0,279.0,10.0,0,0,0,0,0,0,128.0,2894.0,55.0,False
104,15.0,532.0,20.0,30.0,91.0,83.0,3159.0,10.0,0,0,0,0,0,0,532.0,174.0,55.0,False
105,15.0,239.0,35.0,30.0,119.0,3091.0,137.0,10.0,0,0,0,0,0,0,239.0,3210.0,55.0,False
106,15.0,213.0,20.0,30.0,16.0,0.0,3256.0,10.0,0,0,0,0,0,0,213.0,16.0,55.0,False
107,15.0,538.0,20.0,30.0,148.0,0.0,3260.0,10.0,0,0,0,0,0,0,538.0,148.0,55.0,False
108,15.0,270.0,35.0,30.0,330.0,3159.0,103.0,10.0,0,0,0,0,0,0,270.0,3489.0,55.0,False
109,15.0,265.0,20.0,30.0,0.0,217.0,3339.0,10.0,0,0,0,0,0,0,265.0,217.0,55.0,False
110,15.0,412.0,20.0,15.0,43.0,15.0,3340.0,10.0,0,0,0,0,0,0,412.0,58.0,40.0,False
111,15.0,109.0,20.0,30.0,0.0,0.0,3364.0,10.0,0,0,0,0,0,0,109.0,0.0,55.0,False
112,15.0,254.0,20.0,30.0,151.0,0.0,3426.0,10.0,0,0,0,0,0,0,254.0,151.0,55.0,False
113,15.0,259.0,35.0,30.0,44.0,3340.0,78.0,10.0,0,0,0,0,0,0,259.0,3384.0,55.0,False
114,15.0,182.0,20.0,30.0,36.0,0.0,3545.0,10.0,0,0,0,0,0,0,182.0,36.0,55.0,False
115,15.0,284.0,35.0,30.0,0.0,3339.0,267.0,10.0,0,0,0,0,0,0,284.0,3339.0,55.0,False
116,15.0,340.0,20.0,30.0,106.0,0.0,3642.0,10.0,0,0,0,0,0,0,340.0,106.0,55.0,False
117,15.0,161.0,20.0,30.0,0.0,0.0,3648.0,10.0,0,0,0,0,0,0,161.0,0.0,55.0,False
118,15.0,341.0,20.0,30.0,36.0,170.0,3686.0,10.0,0,0,0,0,0,0,341.0,206.0,55.0,False
119,15.0,352.0,20.0,30.0,161.0,50.0,3688.0,10.0,0,0,0,0,0,0,352.0,211.0,55.0,False
120,0.0,379.0,20.0,30.0,194.0,15.0,3725.0,10.0,0,0,0,0,0,0,379.0,209.0,40.0,False
121,0.0,215.0,35.0,30.0,422.0,3725.0,15.0,10.0,0,0,0,0,0,0,215.0,4147.0,40.0,False
122,15.0,244.0,20.0,30.0,29.0,0.0,3831.0,10.0,0,0,0,0,0,0,244.0,29.0,55.0,False
123,15.0,194.0,20.0,30.0,149.0,0.0,3838.0,10.0,0,0,0,0,0,0,194.0,149.0,55.0,False
124,15.0,352.0,20.0,30.0,0.0,0.0,3846.0,10.0,0,0,0,0,0,0,352.0,0.0,55.0,False
125,15.0,323.0,35.0,30.0,206.0,3751.0,156.0,10.0,0,0,0,0,0,0,323.0,3957.0,55.0,False
126,15.0,297.0,20.0,30.0,17.0,16.0,3916.0,10.0,0,0,0,0,0,0,297.0,33.0,55.0,False
127,15.0,247.0,20.0,30.0,13.0,0.0,3937.0,10.0,0,0,0,0,0,0,247.0,13.0,55.0,False
128,15.0,143.0,20.0,30.0,75.0,0.0,3946.0,10.0,0,0,0,0,0,0,143.0,75.0,55.0,False
129,15.0,547.0,35.0,30.0,104.0,3842.0,100.0,10.0,0,0,0,0,0,0,547.0,3946.0,55.0,False
130,15.0,372.0,35.0,30.0,0.0,3688.0,261.0,10.0,0,0,0,0,0,0,372.0,3688.0,55.0,False
131,15.0,227.0,35.0,30.0,189.0,3916.0,36.0,10.0,0,0,0,0,0,0,227.0,4105.0,55.0,False
132,15.0,47.0,20.0,30.0,0.0,0.0,3990.0,10.0,0,0,0,0,0,0,47.0,0.0,55.0,False
133,15.0,290.0,20.0,30.0,199.0,110.0,3992.0,10.0,0,0,0,0,0,0,290.0,309.0,55.0,False
134,15.0,329.0,20.0,30.0,177.0,0.0,4011.0,10.0,0,0,0,0,0,0,329.0,177.0,55.0,False
135,15.0,459.0,20.0,30.0,370.0,74.0,4057.0,10.0,0,0,0,0,0,0,459.0,444.0,55.0,False
136,15.0,34.0,20.0,30.0,30.0,0.0,4124.0,10.0,0,0,0,0,0,0,34.0,30.0,55.0,False
137,15.0,464.0,20.0,30.0,171.0,21.0,4136.0,10.0,0,0,0,0,0,0,464.0,192.0,55.0,False
138,15.0,624.0,35.0,30.0,77.0,4057.0,94.0,10.0,0,0,0,0,0,0,624.0,4134.0,55.0,False
139,15.0,589.0,20.0,6.0,69.0,24.0,4189.0,10.0,0,0,0,0,0,0,589.0,93.0,31.0,False
140,15.0,272.0,35.0,30.0,17.0,4136.0,41.0,10.0,0,0,0,0,0,0,272.0,4153.0,55.0,False
141,15.0,357.0,20.0,30.0,72.0,17.0,4241.0,10.0,0,0,0,0,0,0,357.0,89.0,55.0,False
142,15.0,616.0,20.0,30.0,109.0,133.0,4265.0,10.0,0,0,0,0,0,0,616.0,242.0,55.0,False
143,15.0,223.0,20.0,30.0,4.0,0.0,4271.0,10.0,0,0,0,0,0,0,223.0,4.0,55.0,False
144,15.0,199.0,35.0,30.0,90.0,4241.0,37.0,10.0,0,0,0,0,0,0,199.0,4331.0,55.0,False
145,15.0,329.0,35.0,30.0,146.0,4189.0,113.0,10.0,0,0,0,0,0,0,329.0,4335.0,55.0,False
146,15.0,381.0,35.0,30.0,0.0,3992.0,359.0,10.0,0,0,0,0,0,0,381.0,3992.0,55.0,False
147,15.0,321.0,20.0,30.0,26.0,0.0,4417.0,10.0,0,0,0,0,0,0,321.0,26.0,55.0,False
148,15.0,34.0,20.0,30.0,18.0,0.0,4420.0,10.0,0,0,0,0,0,0,34.0,18.0,55.0,False
149,15.0,86.0,20.0,30.0,42.0,0.0,4422.0,10.0,0,0,0,0,0,0,86.0,42.0,55.0,False
150,15.0,73.0,20.0,30.0,0.0,0.0,4504.0,10.0,0,0,0,0,0,0,73.0,0.0,55.0,False
151,15.0,536.0,20.0,30.0,103.0,191.0,4546.0,10.0,0,0,0,0,0,0,536.0,294.0,55.0,False
152,15.0,214.0,35.0,30.0,106.0,4265.0,292.0,10.0,0,0,0,0,0,0,214.0,4371.0,55.0,False
153,15.0,129.0,20.0,30.0,0.0,0.0,4674.0,10.0,0,0,0,0,0,0,129.0,0.0,55.0,False
154,7.0,172.0,20.0,30.0,219.0,8.0,4797.0,10.0,0,0,0,0,0,0,172.0,227.0,47.0,False
155,7.0,510.0,28.0,30.0,71.0,4797.0,8.0,10.0,0,0,0,0,0,0,510.0,4868.0,47.0,False
156,15.0,82.0,20.0,30.0,15.0,0.0,4881.0,10.0,0,0,0,0,0,0,82.0,15.0,55.0,False
157,15.0,141.0,20.0,30.0,112.0,224.0,4882.0,10.0,0,0,0,0,0,0,141.0,336.0,55.0,False
158,15.0,358.0,35.0,30.0,0.0,4546.0,344.0,10.0,0,0,0,0,0,0,358.0,4546.0,55.0,False
159,15.0,194.0,20.0,30.0,0.0,43.0,4931.0,10.0,0,0,0,0,0,0,194.0,43.0,55.0,False
160,15.0,123.0,20.0,30.0,0.0,0.0,4957.0,10.0,0,0,0,0,0,0,123.0,0.0,55.0,False
161,15.0,427.0,20.0,24.0,25.0,109.0,5022.0,10.0,0,0,0,0,0,0,427.0,134.0,49.0,False
162,15.0,273.0,35.0,30.0,0.0,4931.0,93.0,10.0,0,0,0,0,0,0,273.0,4931.0,55.0,False
163,15.0,71.0,20.0,30.0,0.0,0.0,5047.0,10.0,0,0,0,0,0,0,71.0,0.0,55.0,False
164,15.0,516.0,35.0,30.0,234.0,5058.0,83.0,10.0,0,0,0,0,0,0,516.0,5292.0,55.0,False
165,15.0,276.0,20.0,30.0,25.0,0.0,5142.0,10.0,0,0,0,0,0,0,276.0,25.0,55.0,False
166,15.0,394.0,4.0,30.0,146.0,5136.0,40.0,10.0,0,0,0,0,0,0,394.0,5282.0,55.0,False
167,15.0,644.0,20.0,30.0,239.0,209.0,5161.0,10.0,0,0,0,0,0,0,644.0,448.0,55.0,False
168,15.0,209.0,35.0,30.0,234.0,5145.0,31.0,10.0,0,0,0,0,0,0,209.0,5379.0,55.0,False
169,15.0,545.0,35.0,17.0,81.0,5174.0,100.0,10.0,0,0,0,0,0,0,545.0,5255.0,42.0,False
170,15.0,286.0,35.0,30.0,0.0,4882.0,386.0,10.0,0,0,0,0,0,0,286.0,4882.0,55.0,False
171,15.0,285.0,35.0,30.0,335.0,5261.0,129.0,10.0,0,0,0,0,0,0,285.0,5596.0,55.0,False
172,15.0,505.0,20.0,30.0,0.0,110.0,5458.0,10.0,0,0,0,0,0,0,505.0,110.0,55.0,False
173,15.0,163.0,20.0,30.0,15.0,0.0,5526.0,10.0,0,0,0,0,0,0,163.0,15.0,55.0,False
174,15.0,644.0,20.0,30.0,169.0,84.0,5585.0,10.0,0,0,0,0,0,0,644.0,253.0,55.0,False
175,15.0,239.0,20.0,30.0,84.0,0.0,5623.0,10.0,0,0,0,0,0,0,239.0,84.0,55.0,False
176,15.0,135.0,20.0,30.0,59.0,0.0,5627.0,10.0,0,0,0,0,0,0,135.0,59.0,55.0,False
177,15.0,174.0,35.0,30.0,0.0,5458.0,160.0,10.0,0,0,0,0,0,0,174.0,5458.0,55.0,False
178,15.0,440.0,35.0,30.0,82.0,5585.0,104.0,10.0,0,0,0,0,0,0,440.0,5667.0,55.0,False
179,15.0,176.0,20.0,30.0,7.0,0.0,5711.0,10.0,0,0,0,0,0,0,176.0,7.0,55.0,False
180,15.0,371.0,20.0,30.0,58.0,243.0,5868.0,10.0,0,0,0,0,0,0,371.0,301.0,55.0,False
181,15.0,194.0,20.0,30.0,0.0,0.0,5873.0,10.0,0,0,0,0,0,0,194.0,0.0,55.0,False
182,15.0,359.0,20.0,28.0,0.0,2.0,5914.0,10.0,0,0,0,0,0,0,359.0,2.0,53.0,False
183,15.0,132.0,20.0,30.0,0.0,0.0,5929.0,10.0,0,0,0,0,0,0,132.0,0.0,55.0,False
184,15.0,73.0,35.0,30.0,70.0,5914.0,22.0,10.0,0,0,0,0,0,0,73.0,5984.0,55.0,False
185,15.0,180.0,20.0,30.0,6.0,0.0,5962.0,10.0,0,0,0,0,0,0,180.0,6.0,55.0,False
186,15.0,110.0,20.0,30.0,115.0,0.0,5976.0,10.0,0,0,0,0,0,0,110.0,115.0,55.0,False
187,15.0,194.0,20.0,30.0,3.0,0.0,6043.0,10.0,0,0,0,0,0,0,194.0,3.0,55.0,False
188,15.0,560.0,20.0,30.0,116.0,132.0,6115.0,10.0,0,0,0,0,0,0,560.0,248.0,55.0,False
189,15.0,639.0,20.0,4.0,100.0,26.0,6121.0,10.0,0,0,0,0,0,0,639.0,126.0,29.0,False
190,15.0,0.0,20.0,30.0,82.0,0.0,6134.0,10.0,0,0,0,0,0,0,0.0,82.0,55.0,True
191,15.0,114.0,20.0,30.0,63.0,0.0,6140.0,10.0,0,0,0,0,0,0,114.0,63.0,55.0,False
192,15.0,420.0,3.0,30.0,37.0,17.0,6224.0,10.0,0,0,0,0,0,0,420.0,54.0,55.0,False
193,15.0,517.0,35.0,30.0,0.0,5868.0,351.0,10.0,0,0,0,0,0,0,517.0,5868.0,55.0,False
194,15.0,448.0,6.0,30.0,42.0,14.0,6236.0,10.0,0,0,0,0,0,0,448.0,56.0,55.0,False
195,15.0,152.0,20.0,30.0,39.0,0.0,6241.0,10.0,0,0,0,0,0,0,152.0,39.0,55.0,False
196,15.0,545.0,26.0,30.0,223.0,6233.0,8.0,10.0,0,0,0,0,0,0,545.0,6456.0,55.0,False
197,15.0,541.0,35.0,30.0,289.0,6232.0,9.0,10.0,0,0,0,0,0,0,541.0,6521.0,55.0,False
198,15.0,192.0,35.0,30.0,214.0,6236.0,14.0,10.0,0,0,0,0,0,0,192.0,6450.0,55.0,False
199,15.0,382.0,20.0,30.0,96.0,85.0,6268.0,10.0,0,0,0,0,0,0,382.0,181.0,55.0,False
200,15.0,220.0,20.0,30.0,66.0,0.0,6276.0,10.0,0,0,0,0,0,0,220.0,66.0,55.0,False
201,15.0,350.0,35.0,30.0,156.0,6115.0,152.0,10.0,0,0,0,0,0,0,350.0,6271.0,55.0,False
202,15.0,202.0,35.0,30.0,140.0,6121.0,146.0,10.0,0,0,0,0,0,0,202.0,6261.0,55.0,False
203,15.0,332.0,35.0,30.0,339.0,6269.0,69.0,10.0,0,0,0,0,0,0,332.0,6608.0,55.0,False
204,15.0,444.0,20.0,30.0,93.0,175.0,6378.0,10.0,0,0,0,0,0,0,444.0,268.0,55.0,False
205,15.0,332.0,35.0,30.0,154.0,6337.0,36.0,10.0,0,0,0,0,0,0,332.0,6491.0,55.0,False
206,15.0,847.0,20.0,7.0,186.0,43.0,6425.0,10.0,0,0,0,0,0,0,847.0,229.0,32.0,False
207,15.0,157.0,20.0,30.0,86.0,0.0,6454.0,10.0,0,0,0,0,0,0,157.0,86.0,55.0,False
208,15.0,118.0,20.0,30.0,13.0,245.0,6488.0,10.0,0,0,0,0,0,0,118.0,258.0,55.0,False
209,15.0,84.0,20.0,30.0,41.0,0.0,6527.0,10.0,0,0,0,0,0,0,84.0,41.0,55.0,False
210,15.0,306.0,20.0,30.0,28.0,104.0,6586.0,10.0,0,0,0,0,0,0,306.0,132.0,55.0,False
211,15.0,397.0,35.0,30.0,0.0,6378.0,195.0,10.0,0,0,0,0,0,0,397.0,6378.0,55.0,False
212,15.0,529.0,35.0,30.0,104.0,6531.0,96.0,10.0,0,0,0,0,0,0,529.0,6635.0,55.0,False
213,15.0,297.0,20.0,30.0,4.0,0.0,6639.0,10.0,0,0,0,0,0,0,297.0,4.0,55.0,False
214,15.0,140.0,20.0,30.0,55.0,0.0,6664.0,10.0,0,0,0,0,0,0,140.0,55.0,55.0,False
215,15.0,314.0,8.0,30.0,156.0,6452.0,229.0,10.0,0,0,0,0,0,0,314.0,6608.0,55.0,False
216,15.0,152.0,20.0,30.0,177.0,0.0,6690.0,10.0,0,0,0,0,0,0,152.0,177.0,55.0,False
217,15.0,373.0,35.0,30.0,165.0,6654.0,27.0,10.0,0,0,0,0,0,0,373.0,6819.0,55.0,False
218,15.0,199.0,20.0,30.0,9.0,93.0,6741.0,10.0,0,0,0,0,0,0,199.0,102.0,55.0,False
219,15.0,307.0,35.0,30.0,0.0,6586.0,182.0,10.0,0,0,0,0,0,0,307.0,6586.0,55.0,False
220,15.0,206.0,35.0,30.0,0.0,6584.0,212.0,10.0,0,0,0,0,0,0,206.0,6584.0,55.0,False
221,15.0,402.0,20.0,30.0,82.0,249.0,6817.0,10.0,0,0,0,0,0,0,402.0,331.0,55.0,False
222,15.0,197.0,35.0,30.0,0.0,6741.0,152.0,10.0,0,0,0,0,0,0,197.0,6741.0,55.0,False
223,15.0,266.0,20.0,30.0,53.0,0.0,6912.0,10.0,0,0,0,0,0,0,266.0,53.0,55.0,False
224,15.0,348.0,20.0,30.0,42.0,0.0,7001.0,10.0,0,0,0,0,0,0,348.0,42.0,55.0,False
