pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
460,15,276,20,30,0,0,13305,10,0,0,0,0,0,0,276,0,55,FALSE
461,15,656,20,30,232,78,13348,10,0,0,0,0,0,0,656,310,55,FALSE
462,15,277,35,30,211,13412,89,10,0,0,0,0,0,0,277,13623,55,FALSE
463,15,833,20,30,339,224,13388,10,0,0,0,0,0,0,833,563,55,FALSE
464,15,314,20,30,128,0,13395,10,0,0,0,0,0,0,314,128,55,FALSE
465,15,468,35,30,0,13264,171,10,0,0,0,0,0,0,468,13264,55,FALSE
466,15,629,35,30,362,13348,98,10,0,0,0,0,0,0,629,13710,55,FALSE
467,15,358,35,30,0,13364,107,10,0,0,0,0,0,0,358,13364,55,FALSE
468,15,131,20,30,73,0,13506,10,0,0,0,0,0,0,131,73,55,FALSE
469,15,433,35,30,10,13466,70,10,0,0,0,0,0,0,433,13476,55,FALSE
470,15,369,20,30,183,0,13589,10,0,0,0,0,0,0,369,183,55,FALSE
471,15,114,20,30,10,0,13603,10,0,0,0,0,0,0,114,10,55,FALSE
472,15,205,20,30,133,0,13638,10,0,0,0,0,0,0,205,133,55,FALSE
473,15,509,35,30,764,13388,244,10,0,0,0,0,0,0,509,14152,55,FALSE
474,15,316,20,30,221,0,13714,10,0,0,0,0,0,0,316,221,55,FALSE
475,15,537,20,30,235,207,13727,10,0,0,0,0,0,0,537,442,55,FALSE
476,15,136,20,30,132,0,13755,10,0,0,0,0,0,0,136,132,55,FALSE
477,15,177,20,30,0,0,13768,10,0,0,0,0,0,0,177,0,55,FALSE
478,9,348,20,30,82,6,13785,10,0,0,0,0,0,0,348,88,49,FALSE
479,15,119,20,30,62,0,13788,10,0,0,0,0,0,0,119,62,55,FALSE
480,9,121,26,30,189,13785,6,10,0,0,0,0,0,0,121,13974,49,FALSE
481,15,511,35,30,386,13727,227,10,0,0,0,0,0,0,511,14113,55,FALSE
482,15,358,0,30,135,20,13978,10,0,0,0,0,0,0,358,155,55,FALSE
483,15,60,20,30,1,0,13984,10,0,0,0,0,0,0,60,1,55,FALSE
484,15,313,35,30,223,13978,20,10,0,0,0,0,0,0,313,14201,55,FALSE
485,15,58,20,30,54,0,14022,10,0,0,0,0,0,0,58,54,55,FALSE
486,15,271,20,30,61,0,14036,10,0,0,0,0,0,0,271,61,55,FALSE
487,15,126,20,30,26,0,14055,10,0,0,0,0,0,0,126,26,55,FALSE
488,15,174,16,30,198,4,14061,10,0,0,0,0,0,0,174,202,55,FALSE
489,15,238,35,30,138,14061,4,10,0,0,0,0,0,0,238,14199,55,FALSE
490,15,354,20,30,18,138,14097,10,0,0,0,0,0,0,354,156,55,FALSE
491,15,218,20,30,62,0,14153,10,0,0,0,0,0,0,218,62,55,FALSE
492,15,132,20,30,6,0,14157,10,0,0,0,0,0,0,132,6,55,FALSE
493,15,137,35,30,221,14097,158,10,0,0,0,0,0,0,137,14318,55,FALSE
494,15,441,20,30,284,52,14292,10,0,0,0,0,0,0,441,336,55,FALSE
495,15,298,20,30,5,0,14347,10,0,0,0,0,0,0,298,5,55,FALSE
496,15,258,20,30,140,0,14360,10,0,0,0,0,0,0,258,140,55,FALSE
497,15,25,20,30,28,0,14361,10,0,0,0,0,0,0,25,28,55,FALSE
498,15,379,35,30,52,14292,72,10,0,0,0,0,0,0,379,14344,55,FALSE
499,15,143,20,30,24,0,14380,10,0,0,0,0,0,0,143,24,55,FALSE
