pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
430,15.0,391.0,20.0,30.0,156.0,0.0,12342.0,10.0,0,0,0,0,0,0,391.0,156.0,55.0,False
431,15.0,221.0,20.0,30.0,0.0,0.0,12404.0,10.0,0,0,0,0,0,0,221.0,0.0,55.0,False
432,15.0,513.0,35.0,30.0,0.0,12262.0,174.0,10.0,0,0,0,0,0,0,513.0,12262.0,55.0,False
433,15.0,146.0,20.0,30.0,94.0,0.0,12504.0,10.0,0,0,0,0,0,0,146.0,94.0,55.0,False
434,15.0,106.0,20.0,30.0,87.0,0.0,12583.0,10.0,0,0,0,0,0,0,106.0,87.0,55.0,False
435,15.0,304.0,20.0,30.0,117.0,160.0,12635.0,10.0,0,0,0,0,0,0,304.0,277.0,55.0,False
436,15.0,75.0,20.0,30.0,193.0,0.0,12637.0,10.0,0,0,0,0,0,0,75.0,193.0,55.0,False
437,15.0,255.0,20.0,30.0,112.0,0.0,12656.0,10.0,0,0,0,0,0,0,255.0,112.0,55.0,False
438,15.0,177.0,20.0,30.0,122.0,0.0,12713.0,10.0,0,0,0,0,0,0,177.0,122.0,55.0,False
439,15.0,78.0,20.0,30.0,0.0,0.0,12718.0,10.0,0,0,0,0,0,0,78.0,0.0,55.0,False
440,15.0,155.0,20.0,30.0,80.0,0.0,12753.0,10.0,0,0,0,0,0,0,155.0,80.0,55.0,False
441,15.0,584.0,20.0,30.0,63.0,63.0,12771.0,10.0,0,0,0,0,0,0,584.0,126.0,55.0,False
442,15.0,213.0,20.0,30.0,53.0,0.0,12785.0,10.0,0,0,0,0,0,0,213.0,53.0,55.0,False
443,15.0,68.0,20.0,30.0,139.0,0.0,12811.0,10.0,0,0,0,0,0,0,68.0,139.0,55.0,False
444,15.0,99.0,20.0,30.0,0.0,0.0,12814.0,10.0,0,0,0,0,0,0,99.0,0.0,55.0,False
445,15.0,486.0,35.0,30.0,0.0,12635.0,180.0,10.0,0,0,0,0,0,0,486.0,12635.0,55.0,False
446,15.0,454.0,29.0,30.0,230.0,12777.0,77.0,10.0,0,0,0,0,0,0,454.0,13007.0,55.0,False
447,15.0,180.0,35.0,30.0,396.0,12848.0,6.0,10.0,0,0,0,0,0,0,180.0,13244.0,55.0,False
448,15.0,575.0,6.0,30.0,0.0,14.0,12883.0,10.0,0,0,0,0,0,0,575.0,14.0,55.0,False
449,15.0,466.0,20.0,30.0,137.0,314.0,12893.0,10.0,0,0,0,0,0,0,466.0,451.0,55.0,False
450,15.0,149.0,20.0,30.0,130.0,0.0,12911.0,10.0,0,0,0,0,0,0,149.0,130.0,55.0,False
451,15.0,254.0,35.0,30.0,258.0,12883.0,14.0,10.0,0,0,0,0,0,0,254.0,13141.0,55.0,False
452,15.0,88.0,20.0,30.0,122.0,0.0,13054.0,10.0,0,0,0,0,0,0,88.0,122.0,55.0,False
453,15.0,34.0,20.0,30.0,0.0,0.0,13099.0,10.0,0,0,0,0,0,0,34.0,0.0,55.0,False
454,7.0,571.0,20.0,30.0,138.0,8.0,13176.0,10.0,0,0,0,0,0,0,571.0,146.0,47.0,False
455,7.0,171.0,28.0,30.0,342.0,13176.0,8.0,10.0,0,0,0,0,0,0,171.0,13518.0,47.0,False
456,15.0,323.0,18.0,30.0,85.0,2.0,13219.0,10.0,0,0,0,0,0,0,323.0,87.0,55.0,False
457,15.0,310.0,35.0,30.0,280.0,13219.0,2.0,10.0,0,0,0,0,0,0,310.0,13499.0,55.0,False
458,15.0,157.0,20.0,30.0,0.0,0.0,13239.0,10.0,0,0,0,0,0,0,157.0,0.0,55.0,False
459,15.0,6.0,20.0,30.0,68.0,0.0,13319.0,10.0,0,0,0,0,0,0,6.0,68.0,55.0,False
460,15.0,538.0,20.0,30.0,213.0,42.0,13383.0,10.0,0,0,0,0,0,0,538.0,255.0,55.0,False
461,15.0,528.0,35.0,30.0,0.0,12893.0,501.0,10.0,0,0,0,0,0,0,528.0,12893.0,55.0,False
462,15.0,75.0,20.0,30.0,54.0,0.0,13456.0,10.0,0,0,0,0,0,0,75.0,54.0,55.0,False
463,15.0,372.0,20.0,30.0,115.0,0.0,13477.0,10.0,0,0,0,0,0,0,372.0,115.0,55.0,False
464,15.0,347.0,20.0,30.0,120.0,348.0,13480.0,10.0,0,0,0,0,0,0,347.0,468.0,55.0,False
465,15.0,512.0,20.0,30.0,100.0,41.0,13494.0,10.0,0,0,0,0,0,0,512.0,141.0,55.0,False
466,15.0,207.0,20.0,10.0,1.0,20.0,13533.0,10.0,0,0,0,0,0,0,207.0,21.0,35.0,False
467,15.0,417.0,20.0,30.0,79.0,9.0,13580.0,10.0,0,0,0,0,0,0,417.0,88.0,55.0,False
468,15.0,228.0,35.0,30.0,97.0,13533.0,41.0,10.0,0,0,0,0,0,0,228.0,13630.0,55.0,False
469,15.0,106.0,20.0,30.0,163.0,0.0,13610.0,10.0,0,0,0,0,0,0,106.0,163.0,55.0,False
470,15.0,538.0,35.0,30.0,84.0,13580.0,29.0,10.0,0,0,0,0,0,0,538.0,13664.0,55.0,False
471,15.0,125.0,20.0,30.0,79.0,0.0,13628.0,10.0,0,0,0,0,0,0,125.0,79.0,55.0,False
472,15.0,187.0,20.0,30.0,57.0,0.0,13665.0,10.0,0,0,0,0,0,0,187.0,57.0,55.0,False
473,15.0,238.0,35.0,30.0,14.0,13494.0,191.0,10.0,0,0,0,0,0,0,238.0,13508.0,55.0,False
474,15.0,147.0,35.0,30.0,162.0,13383.0,305.0,10.0,0,0,0,0,0,0,147.0,13545.0,55.0,False
475,15.0,342.0,20.0,30.0,141.0,74.0,13717.0,10.0,0,0,0,0,0,0,342.0,215.0,55.0,False
476,15.0,359.0,20.0,30.0,263.0,0.0,13753.0,10.0,0,0,0,0,0,0,359.0,263.0,55.0,False
477,15.0,59.0,20.0,30.0,76.0,0.0,13761.0,10.0,0,0,0,0,0,0,59.0,76.0,55.0,False
478,15.0,118.0,20.0,30.0,53.0,0.0,13771.0,10.0,0,0,0,0,0,0,118.0,53.0,55.0,False
479,15.0,288.0,20.0,30.0,52.0,75.0,13789.0,10.0,0,0,0,0,0,0,288.0,127.0,55.0,False
480,15.0,271.0,20.0,30.0,20.0,0.0,13802.0,10.0,0,0,0,0,0,0,271.0,20.0,55.0,False
481,15.0,528.0,35.0,30.0,0.0,13717.0,94.0,10.0,0,0,0,0,0,0,528.0,13717.0,55.0,False
482,15.0,307.0,20.0,30.0,133.0,159.0,13861.0,10.0,0,0,0,0,0,0,307.0,292.0,55.0,False
483,15.0,265.0,20.0,30.0,492.0,6.0,13962.0,10.0,0,0,0,0,0,0,265.0,498.0,55.0,False
484,15.0,65.0,35.0,30.0,50.0,13789.0,177.0,10.0,0,0,0,0,0,0,65.0,13839.0,55.0,False
485,15.0,15.0,20.0,30.0,8.0,0.0,13992.0,10.0,0,0,0,0,0,0,15.0,8.0,55.0,False
486,15.0,383.0,35.0,30.0,206.0,13962.0,26.0,10.0,0,0,0,0,0,0,383.0,14168.0,55.0,False
487,15.0,537.0,35.0,30.0,0.0,13480.0,518.0,10.0,0,0,0,0,0,0,537.0,13480.0,55.0,False
488,15.0,354.0,20.0,30.0,160.0,0.0,14030.0,10.0,0,0,0,0,0,0,354.0,160.0,55.0,False
489,15.0,250.0,20.0,30.0,0.0,0.0,14054.0,10.0,0,0,0,0,0,0,250.0,0.0,55.0,False
490,15.0,425.0,20.0,30.0,7.0,102.0,14054.0,10.0,0,0,0,0,0,0,425.0,109.0,55.0,False
491,15.0,464.0,20.0,30.0,26.0,30.0,14120.0,10.0,0,0,0,0,0,0,464.0,56.0,55.0,False
492,15.0,155.0,20.0,30.0,37.0,0.0,14152.0,10.0,0,0,0,0,0,0,155.0,37.0,55.0,False
493,15.0,496.0,35.0,30.0,192.0,14120.0,50.0,10.0,0,0,0,0,0,0,496.0,14312.0,55.0,False
494,15.0,293.0,35.0,30.0,0.0,13861.0,342.0,10.0,0,0,0,0,0,0,293.0,13861.0,55.0,False
495,15.0,447.0,20.0,30.0,9.0,64.0,14223.0,10.0,0,0,0,0,0,0,447.0,73.0,55.0,False
496,15.0,178.0,35.0,30.0,0.0,14054.0,159.0,10.0,0,0,0,0,0,0,178.0,14054.0,55.0,False
497,15.0,333.0,20.0,30.0,150.0,0.0,14276.0,10.0,0,0,0,0,0,0,333.0,150.0,55.0,False
498,15.0,232.0,35.0,30.0,144.0,14223.0,84.0,10.0,0,0,0,0,0,0,232.0,14367.0,55.0,False
499,15.0,83.0,20.0,30.0,66.0,0.0,14370.0,10.0,0,0,0,0,0,0,83.0,66.0,55.0,False
