pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
75,15.0,354.0,35.0,30.0,0.0,1421.0,145.0,10.0,0,0,0,0,0,0,354.0,1421.0,55.0,False
76,15.0,22.0,20.0,30.0,116.0,0.0,1648.0,10.0,0,0,0,0,0,0,22.0,116.0,55.0,False
77,15.0,156.0,20.0,30.0,96.0,0.0,1675.0,10.0,0,0,0,0,0,0,156.0,96.0,55.0,False
78,15.0,76.0,20.0,30.0,23.0,0.0,1698.0,10.0,0,0,0,0,0,0,76.0,23.0,55.0,False
79,15.0,50.0,20.0,30.0,84.0,0.0,1723.0,10.0,0,0,0,0,0,0,50.0,84.0,55.0,False
80,15.0,24.0,20.0,30.0,0.0,0.0,1742.0,10.0,0,0,0,0,0,0,24.0,0.0,55.0,False
81,15.0,213.0,20.0,30.0,15.0,364.0,1804.0,10.0,0,0,0,0,0,0,213.0,379.0,55.0,False
82,15.0,473.0,20.0,30.0,180.0,85.0,1887.0,10.0,0,0,0,0,0,0,473.0,265.0,55.0,False
83,15.0,283.0,20.0,30.0,46.0,62.0,1895.0,10.0,0,0,0,0,0,0,283.0,108.0,55.0,False
84,15.0,484.0,20.0,30.0,107.0,0.0,1956.0,10.0,0,0,0,0,0,0,484.0,107.0,55.0,False
85,15.0,285.0,35.0,30.0,220.0,1895.0,82.0,10.0,0,0,0,0,0,0,285.0,2115.0,55.0,False
86,15.0,206.0,35.0,30.0,68.0,1579.0,400.0,10.0,0,0,0,0,0,0,206.0,1647.0,55.0,False
87,15.0,426.0,20.0,30.0,55.0,101.0,2020.0,10.0,0,0,0,0,0,0,426.0,156.0,55.0,False
88,15.0,352.0,20.0,30.0,0.0,0.0,2194.0,10.0,0,0,0,0,0,0,352.0,0.0,55.0,False
89,15.0,207.0,35.0,30.0,55.0,1887.0,315.0,10.0,0,0,0,0,0,0,207.0,1942.0,55.0,False
90,15.0,373.0,35.0,30.0,0.0,2020.0,206.0,10.0,0,0,0,0,0,0,373.0,2020.0,55.0,False
91,15.0,270.0,35.0,30.0,0.0,1804.0,429.0,10.0,0,0,0,0,0,0,270.0,1804.0,55.0,False
92,15.0,124.0,20.0,30.0,36.0,0.0,2262.0,10.0,0,0,0,0,0,0,124.0,36.0,55.0,False
93,15.0,153.0,20.0,30.0,27.0,0.0,2347.0,10.0,0,0,0,0,0,0,153.0,27.0,55.0,False
94,15.0,334.0,20.0,30.0,51.0,20.0,2352.0,10.0,0,0,0,0,0,0,334.0,71.0,55.0,False
95,15.0,219.0,20.0,30.0,18.0,43.0,2388.0,10.0,0,0,0,0,0,0,219.0,61.0,55.0,False
96,15.0,409.0,20.0,30.0,10.0,59.0,2460.0,10.0,0,0,0,0,0,0,409.0,69.0,55.0,False
97,15.0,301.0,35.0,30.0,88.0,2388.0,63.0,10.0,0,0,0,0,0,0,301.0,2476.0,55.0,False
98,15.0,144.0,35.0,30.0,2.0,2352.0,121.0,10.0,0,0,0,0,0,0,144.0,2354.0,55.0,False
99,15.0,496.0,20.0,30.0,121.0,289.0,2495.0,10.0,0,0,0,0,0,0,496.0,410.0,55.0,False
100,15.0,46.0,20.0,30.0,10.0,0.0,2520.0,10.0,0,0,0,0,0,0,46.0,10.0,55.0,False
101,15.0,263.0,35.0,30.0,235.0,2460.0,119.0,10.0,0,0,0,0,0,0,263.0,2695.0,55.0,False
102,15.0,241.0,20.0,30.0,18.0,0.0,2608.0,10.0,0,0,0,0,0,0,241.0,18.0,55.0,False
103,15.0,112.0,20.0,30.0,101.0,0.0,2659.0,10.0,0,0,0,0,0,0,112.0,101.0,55.0,False
104,15.0,362.0,20.0,30.0,78.0,366.0,2692.0,10.0,0,0,0,0,0,0,362.0,444.0,55.0,False
105,15.0,392.0,20.0,30.0,83.0,21.0,2752.0,10.0,0,0,0,0,0,0,392.0,104.0,55.0,False
106,15.0,150.0,20.0,30.0,4.0,0.0,2799.0,10.0,0,0,0,0,0,0,150.0,4.0,55.0,False
107,15.0,616.0,20.0,30.0,53.0,147.0,2803.0,10.0,0,0,0,0,0,0,616.0,200.0,55.0,False
108,15.0,343.0,35.0,30.0,138.0,2907.0,28.0,10.0,0,0,0,0,0,0,343.0,3045.0,55.0,False
109,15.0,213.0,20.0,30.0,3.0,0.0,2875.0,10.0,0,0,0,0,0,0,213.0,3.0,55.0,False
110,15.0,286.0,35.0,30.0,117.0,2752.0,154.0,10.0,0,0,0,0,0,0,286.0,2869.0,55.0,False
111,15.0,701.0,35.0,30.0,0.0,2495.0,460.0,10.0,0,0,0,0,0,0,701.0,2495.0,55.0,False
112,15.0,279.0,35.0,30.0,385.0,2831.0,139.0,10.0,0,0,0,0,0,0,279.0,3216.0,55.0,False
113,15.0,399.0,20.0,3.0,5.0,27.0,3001.0,10.0,0,0,0,0,0,0,399.0,32.0,28.0,False
114,15.0,185.0,20.0,30.0,5.0,0.0,3006.0,10.0,0,0,0,0,0,0,185.0,5.0,55.0,False
115,15.0,549.0,5.0,30.0,294.0,15.0,3061.0,10.0,0,0,0,0,0,0,549.0,309.0,55.0,False
116,15.0,144.0,35.0,30.0,72.0,3001.0,52.0,10.0,0,0,0,0,0,0,144.0,3073.0,55.0,False
117,15.0,48.0,20.0,30.0,118.0,0.0,3086.0,10.0,0,0,0,0,0,0,48.0,118.0,55.0,False
118,15.0,441.0,35.0,30.0,149.0,3061.0,15.0,10.0,0,0,0,0,0,0,441.0,3210.0,55.0,False
119,15.0,473.0,35.0,30.0,0.0,2692.0,386.0,10.0,0,0,0,0,0,0,473.0,2692.0,55.0,False
120,15.0,209.0,20.0,30.0,79.0,0.0,3212.0,10.0,0,0,0,0,0,0,209.0,79.0,55.0,False
121,15.0,172.0,20.0,30.0,79.0,0.0,3256.0,10.0,0,0,0,0,0,0,172.0,79.0,55.0,False
122,15.0,145.0,20.0,30.0,28.0,0.0,3284.0,10.0,0,0,0,0,0,0,145.0,28.0,55.0,False
123,15.0,408.0,20.0,30.0,330.0,0.0,3319.0,10.0,0,0,0,0,0,0,408.0,330.0,55.0,False
124,15.0,324.0,20.0,30.0,113.0,0.0,3329.0,10.0,0,0,0,0,0,0,324.0,113.0,55.0,False
125,15.0,453.0,20.0,30.0,4.0,50.0,3338.0,10.0,0,0,0,0,0,0,453.0,54.0,55.0,False
126,15.0,359.0,35.0,30.0,78.0,3338.0,70.0,10.0,0,0,0,0,0,0,359.0,3416.0,55.0,False
127,15.0,17.0,20.0,30.0,179.0,0.0,3453.0,10.0,0,0,0,0,0,0,17.0,179.0,55.0,False
128,15.0,296.0,20.0,30.0,0.0,203.0,3473.0,10.0,0,0,0,0,0,0,296.0,203.0,55.0,False
129,15.0,205.0,20.0,30.0,107.0,0.0,3496.0,10.0,0,0,0,0,0,0,205.0,107.0,55.0,False
130,15.0,380.0,20.0,30.0,115.0,211.0,3624.0,10.0,0,0,0,0,0,0,380.0,326.0,55.0,False
131,15.0,99.0,20.0,30.0,15.0,0.0,3687.0,10.0,0,0,0,0,0,0,99.0,15.0,55.0,False
132,15.0,360.0,35.0,30.0,0.0,3473.0,253.0,10.0,0,0,0,0,0,0,360.0,3473.0,55.0,False
133,15.0,153.0,20.0,30.0,26.0,0.0,3755.0,10.0,0,0,0,0,0,0,153.0,26.0,55.0,False
134,15.0,190.0,20.0,30.0,125.0,0.0,3798.0,10.0,0,0,0,0,0,0,190.0,125.0,55.0,False
135,15.0,282.0,20.0,30.0,25.0,0.0,3801.0,10.0,0,0,0,0,0,0,282.0,25.0,55.0,False
136,15.0,137.0,20.0,30.0,56.0,0.0,3808.0,10.0,0,0,0,0,0,0,137.0,56.0,55.0,False
137,15.0,284.0,20.0,30.0,32.0,223.0,3815.0,10.0,0,0,0,0,0,0,284.0,255.0,55.0,False
138,15.0,44.0,20.0,30.0,68.0,0.0,3901.0,10.0,0,0,0,0,0,0,44.0,68.0,55.0,False
139,15.0,163.0,20.0,30.0,159.0,0.0,3981.0,10.0,0,0,0,0,0,0,163.0,159.0,55.0,False
140,15.0,140.0,20.0,30.0,33.0,0.0,3989.0,10.0,0,0,0,0,0,0,140.0,33.0,55.0,False
141,15.0,252.0,35.0,30.0,0.0,3624.0,376.0,10.0,0,0,0,0,0,0,252.0,3624.0,55.0,False
142,15.0,330.0,20.0,30.0,45.0,0.0,4022.0,10.0,0,0,0,0,0,0,330.0,45.0,55.0,False
143,15.0,234.0,20.0,30.0,16.0,0.0,4039.0,10.0,0,0,0,0,0,0,234.0,16.0,55.0,False
144,15.0,152.0,20.0,30.0,27.0,0.0,4102.0,10.0,0,0,0,0,0,0,152.0,27.0,55.0,False
145,15.0,156.0,20.0,30.0,98.0,0.0,4108.0,10.0,0,0,0,0,0,0,156.0,98.0,55.0,False
146,15.0,433.0,35.0,30.0,86.0,3815.0,305.0,10.0,0,0,0,0,0,0,433.0,3901.0,55.0,False
147,4.0,591.0,20.0,30.0,102.0,86.0,4137.0,10.0,0,0,0,0,0,0,591.0,188.0,44.0,False
148,4.0,310.0,31.0,30.0,212.0,4201.0,11.0,10.0,0,0,0,0,0,0,310.0,4413.0,44.0,False
149,4.0,279.0,35.0,30.0,145.0,4148.0,95.0,10.0,0,0,0,0,0,0,279.0,4293.0,44.0,False
150,15.0,367.0,20.0,30.0,125.0,0.0,4264.0,10.0,0,0,0,0,0,0,367.0,125.0,55.0,False
151,15.0,126.0,20.0,30.0,12.0,0.0,4273.0,10.0,0,0,0,0,0,0,126.0,12.0,55.0,False
152,15.0,273.0,20.0,30.0,54.0,34.0,4322.0,10.0,0,0,0,0,0,0,273.0,88.0,55.0,False
153,15.0,44.0,20.0,30.0,0.0,0.0,4410.0,10.0,0,0,0,0,0,0,44.0,0.0,55.0,False
154,15.0,455.0,20.0,30.0,98.0,49.0,4442.0,10.0,0,0,0,0,0,0,455.0,147.0,55.0,False
155,15.0,221.0,35.0,30.0,98.0,4322.0,138.0,10.0,0,0,0,0,0,0,221.0,4420.0,55.0,False
156,15.0,175.0,20.0,30.0,149.0,0.0,4496.0,10.0,0,0,0,0,0,0,175.0,149.0,55.0,False
157,15.0,367.0,3.0,30.0,2.0,17.0,4579.0,10.0,0,0,0,0,0,0,367.0,19.0,55.0,False
158,15.0,157.0,20.0,30.0,48.0,0.0,4580.0,10.0,0,0,0,0,0,0,157.0,48.0,55.0,False
159,15.0,153.0,35.0,30.0,62.0,4579.0,17.0,10.0,0,0,0,0,0,0,153.0,4641.0,55.0,False
160,15.0,356.0,20.0,30.0,106.0,101.0,4616.0,10.0,0,0,0,0,0,0,356.0,207.0,55.0,False
161,15.0,335.0,20.0,30.0,0.0,334.0,4641.0,10.0,0,0,0,0,0,0,335.0,334.0,55.0,False
162,15.0,414.0,20.0,30.0,0.0,245.0,4650.0,10.0,0,0,0,0,0,0,414.0,245.0,55.0,False
163,15.0,342.0,35.0,30.0,92.0,4442.0,197.0,10.0,0,0,0,0,0,0,342.0,4534.0,55.0,False
164,15.0,416.0,20.0,30.0,25.0,41.0,4669.0,10.0,0,0,0,0,0,0,416.0,66.0,55.0,False
165,15.0,591.0,20.0,30.0,80.0,28.0,4699.0,10.0,0,0,0,0,0,0,591.0,108.0,55.0,False
166,15.0,211.0,20.0,30.0,33.0,0.0,4708.0,10.0,0,0,0,0,0,0,211.0,33.0,55.0,False
167,15.0,271.0,35.0,30.0,255.0,4699.0,48.0,10.0,0,0,0,0,0,0,271.0,4954.0,55.0,False
168,15.0,210.0,35.0,30.0,0.0,4669.0,116.0,10.0,0,0,0,0,0,0,210.0,4669.0,55.0,False
169,15.0,168.0,35.0,30.0,15.0,4616.0,257.0,10.0,0,0,0,0,0,0,168.0,4631.0,55.0,False
170,15.0,347.0,1.0,30.0,188.0,19.0,4926.0,10.0,0,0,0,0,0,0,347.0,207.0,55.0,False
171,15.0,128.0,35.0,30.0,0.0,4650.0,295.0,10.0,0,0,0,0,0,0,128.0,4650.0,55.0,False
172,15.0,353.0,35.0,30.0,252.0,4926.0,19.0,10.0,0,0,0,0,0,0,353.0,5178.0,55.0,False
173,15.0,68.0,20.0,30.0,17.0,0.0,5018.0,10.0,0,0,0,0,0,0,68.0,17.0,55.0,False
174,15.0,96.0,20.0,30.0,0.0,0.0,5030.0,10.0,0,0,0,0,0,0,96.0,0.0,55.0,False
175,15.0,447.0,35.0,30.0,0.0,4641.0,384.0,10.0,0,0,0,0,0,0,447.0,4641.0,55.0,False
176,15.0,105.0,20.0,30.0,13.0,0.0,5040.0,10.0,0,0,0,0,0,0,105.0,13.0,55.0,False
177,15.0,558.0,20.0,30.0,0.0,208.0,5132.0,10.0,0,0,0,0,0,0,558.0,208.0,55.0,False
178,15.0,371.0,20.0,30.0,47.0,311.0,5143.0,10.0,0,0,0,0,0,0,371.0,358.0,55.0,False
179,15.0,61.0,20.0,30.0,61.0,0.0,5195.0,10.0,0,0,0,0,0,0,61.0,61.0,55.0,False
180,15.0,354.0,6.0,30.0,124.0,14.0,5206.0,10.0,0,0,0,0,0,0,354.0,138.0,55.0,False
181,15.0,273.0,20.0,30.0,34.0,0.0,5209.0,10.0,0,0,0,0,0,0,273.0,34.0,55.0,False
182,15.0,314.0,35.0,30.0,278.0,5206.0,14.0,10.0,0,0,0,0,0,0,314.0,5484.0,55.0,False
183,15.0,140.0,20.0,30.0,0.0,0.0,5289.0,10.0,0,0,0,0,0,0,140.0,0.0,55.0,False
184,15.0,261.0,8.0,30.0,115.0,12.0,5337.0,10.0,0,0,0,0,0,0,261.0,127.0,55.0,False
185,15.0,303.0,20.0,30.0,25.0,170.0,5358.0,10.0,0,0,0,0,0,0,303.0,195.0,55.0,False
186,15.0,136.0,35.0,30.0,50.0,5337.0,12.0,10.0,0,0,0,0,0,0,136.0,5387.0,55.0,False
187,15.0,98.0,20.0,30.0,0.0,0.0,5397.0,10.0,0,0,0,0,0,0,98.0,0.0,55.0,False
188,15.0,558.0,35.0,30.0,107.0,5132.0,258.0,10.0,0,0,0,0,0,0,558.0,5239.0,55.0,False
189,15.0,84.0,20.0,30.0,80.0,0.0,5521.0,10.0,0,0,0,0,0,0,84.0,80.0,55.0,False
190,15.0,351.0,20.0,30.0,53.0,348.0,5553.0,10.0,0,0,0,0,0,0,351.0,401.0,55.0,False
191,15.0,360.0,35.0,30.0,0.0,5143.0,408.0,10.0,0,0,0,0,0,0,360.0,5143.0,55.0,False
192,11.0,662.0,20.0,30.0,237.0,4.0,5569.0,10.0,0,0,0,0,0,0,662.0,241.0,51.0,False
193,11.0,366.0,24.0,30.0,309.0,5569.0,4.0,10.0,0,0,0,0,0,0,366.0,5878.0,51.0,False
194,15.0,390.0,20.0,30.0,35.0,197.0,5590.0,10.0,0,0,0,0,0,0,390.0,232.0,55.0,False
195,15.0,93.0,20.0,30.0,101.0,0.0,5595.0,10.0,0,0,0,0,0,0,93.0,101.0,55.0,False
196,15.0,241.0,20.0,30.0,100.0,0.0,5601.0,10.0,0,0,0,0,0,0,241.0,100.0,55.0,False
197,15.0,444.0,35.0,30.0,0.0,5358.0,245.0,10.0,0,0,0,0,0,0,444.0,5358.0,55.0,False
198,15.0,145.0,20.0,30.0,211.0,0.0,5646.0,10.0,0,0,0,0,0,0,145.0,211.0,55.0,False
199,15.0,341.0,20.0,30.0,108.0,0.0,5693.0,10.0,0,0,0,0,0,0,341.0,108.0,55.0,False
200,15.0,91.0,20.0,30.0,148.0,0.0,5759.0,10.0,0,0,0,0,0,0,91.0,148.0,55.0,False
201,15.0,362.0,20.0,30.0,274.0,105.0,5765.0,10.0,0,0,0,0,0,0,362.0,379.0,55.0,False
202,15.0,231.0,20.0,30.0,91.0,0.0,5788.0,10.0,0,0,0,0,0,0,231.0,91.0,55.0,False
203,15.0,300.0,35.0,30.0,360.0,5834.0,21.0,10.0,0,0,0,0,0,0,300.0,6194.0,55.0,False
204,15.0,212.0,35.0,30.0,0.0,5590.0,282.0,10.0,0,0,0,0,0,0,212.0,5590.0,55.0,False
205,15.0,743.0,35.0,30.0,65.0,5786.0,104.0,10.0,0,0,0,0,0,0,743.0,5851.0,55.0,False
206,15.0,256.0,20.0,30.0,28.0,0.0,5908.0,10.0,0,0,0,0,0,0,256.0,28.0,55.0,False
207,15.0,646.0,20.0,30.0,0.0,0.0,5960.0,10.0,0,0,0,0,0,0,646.0,0.0,55.0,False
208,15.0,118.0,20.0,30.0,10.0,0.0,5972.0,10.0,0,0,0,0,0,0,118.0,10.0,55.0,False
209,15.0,487.0,20.0,24.0,128.0,6.0,6010.0,10.0,0,0,0,0,0,0,487.0,134.0,49.0,False
210,15.0,509.0,35.0,30.0,0.0,5553.0,451.0,10.0,0,0,0,0,0,0,509.0,5553.0,55.0,False
211,15.0,316.0,20.0,30.0,2.0,203.0,6021.0,10.0,0,0,0,0,0,0,316.0,205.0,55.0,False
212,15.0,6.0,20.0,30.0,8.0,0.0,6071.0,10.0,0,0,0,0,0,0,6.0,8.0,55.0,False
213,15.0,519.0,20.0,30.0,70.0,130.0,6120.0,10.0,0,0,0,0,0,0,519.0,200.0,55.0,False
214,15.0,232.0,35.0,30.0,52.0,6010.0,154.0,10.0,0,0,0,0,0,0,232.0,6062.0,55.0,False
215,15.0,248.0,20.0,30.0,14.0,0.0,6187.0,10.0,0,0,0,0,0,0,248.0,14.0,55.0,False
216,15.0,322.0,35.0,30.0,158.0,6120.0,150.0,10.0,0,0,0,0,0,0,322.0,6278.0,55.0,False
217,15.0,48.0,20.0,30.0,212.0,0.0,6290.0,10.0,0,0,0,0,0,0,48.0,212.0,55.0,False
218,15.0,212.0,35.0,30.0,0.0,6021.0,255.0,10.0,0,0,0,0,0,0,212.0,6021.0,55.0,False
219,15.0,150.0,20.0,30.0,25.0,0.0,6302.0,10.0,0,0,0,0,0,0,150.0,25.0,55.0,False
220,15.0,191.0,20.0,30.0,70.0,0.0,6311.0,10.0,0,0,0,0,0,0,191.0,70.0,55.0,False
221,15.0,65.0,20.0,30.0,0.0,137.0,6346.0,10.0,0,0,0,0,0,0,65.0,137.0,55.0,False
222,15.0,157.0,20.0,30.0,82.0,0.0,6366.0,10.0,0,0,0,0,0,0,157.0,82.0,55.0,False
223,15.0,120.0,20.0,30.0,25.0,0.0,6367.0,10.0,0,0,0,0,0,0,120.0,25.0,55.0,False
224,15.0,689.0,20.0,30.0,92.0,178.0,6388.0,10.0,0,0,0,0,0,0,689.0,270.0,55.0,False
225,15.0,285.0,20.0,30.0,102.0,0.0,6534.0,10.0,0,0,0,0,0,0,285.0,102.0,55.0,False
226,15.0,441.0,20.0,30.0,129.0,0.0,6548.0,10.0,0,0,0,0,0,0,441.0,129.0,55.0,False
227,15.0,250.0,35.0,30.0,0.0,6346.0,187.0,10.0,0,0,0,0,0,0,250.0,6346.0,55.0,False
228,15.0,36.0,20.0,30.0,10.0,0.0,6560.0,10.0,0,0,0,0,0,0,36.0,10.0,55.0,False
229,15.0,620.0,5.0,30.0,279.0,6418.0,168.0,10.0,0,0,0,0,0,0,620.0,6697.0,55.0,False
230,15.0,525.0,35.0,30.0,18.0,6556.0,30.0,10.0,0,0,0,0,0,0,525.0,6574.0,55.0,False
231,15.0,30.0,20.0,30.0,13.0,0.0,6784.0,10.0,0,0,0,0,0,0,30.0,13.0,55.0,False
232,15.0,226.0,20.0,30.0,30.0,225.0,6902.0,10.0,0,0,0,0,0,0,226.0,255.0,55.0,False
233,15.0,503.0,20.0,30.0,79.0,70.0,6942.0,10.0,0,0,0,0,0,0,503.0,149.0,55.0,False
234,15.0,140.0,20.0,30.0,0.0,0.0,6947.0,10.0,0,0,0,0,0,0,140.0,0.0,55.0,False
235,15.0,133.0,20.0,30.0,23.0,0.0,6995.0,10.0,0,0,0,0,0,0,133.0,23.0,55.0,False
236,15.0,175.0,20.0,30.0,19.0,0.0,7003.0,10.0,0,0,0,0,0,0,175.0,19.0,55.0,False
237,15.0,215.0,20.0,30.0,117.0,0.0,7016.0,10.0,0,0,0,0,0,0,215.0,117.0,55.0,False
238,15.0,279.0,35.0,30.0,367.0,6942.0,90.0,10.0,0,0,0,0,0,0,279.0,7309.0,55.0,False
239,15.0,217.0,20.0,30.0,26.0,97.0,7079.0,10.0,0,0,0,0,0,0,217.0,123.0,55.0,False
240,15.0,90.0,20.0,30.0,32.0,0.0,7107.0,10.0,0,0,0,0,0,0,90.0,32.0,55.0,False
241,15.0,410.0,20.0,30.0,0.0,0.0,7157.0,10.0,0,0,0,0,0,0,410.0,0.0,55.0,False
242,15.0,253.0,20.0,30.0,0.0,0.0,7189.0,10.0,0,0,0,0,0,0,253.0,0.0,55.0,False
243,15.0,305.0,35.0,30.0,0.0,6902.0,305.0,10.0,0,0,0,0,0,0,305.0,6902.0,55.0,False
244,15.0,98.0,20.0,30.0,58.0,0.0,7240.0,10.0,0,0,0,0,0,0,98.0,58.0,55.0,False
245,15.0,78.0,35.0,30.0,37.0,7079.0,173.0,10.0,0,0,0,0,0,0,78.0,7116.0,55.0,False
246,15.0,88.0,20.0,30.0,67.0,0.0,7292.0,10.0,0,0,0,0,0,0,88.0,67.0,55.0,False
247,15.0,396.0,20.0,30.0,11.0,192.0,7330.0,10.0,0,0,0,0,0,0,396.0,203.0,55.0,False
248,15.0,221.0,20.0,30.0,120.0,0.0,7404.0,10.0,0,0,0,0,0,0,221.0,120.0,55.0,False
249,15.0,140.0,20.0,30.0,20.0,0.0,7436.0,10.0,0,0,0,0,0,0,140.0,20.0,55.0,False
250,15.0,90.0,20.0,30.0,32.0,0.0,7474.0,10.0,0,0,0,0,0,0,90.0,32.0,55.0,False
251,15.0,97.0,20.0,30.0,0.0,0.0,7484.0,10.0,0,0,0,0,0,0,97.0,0.0,55.0,False
252,15.0,224.0,20.0,30.0,102.0,0.0,7485.0,10.0,0,0,0,0,0,0,224.0,102.0,55.0,False
253,15.0,236.0,20.0,30.0,43.0,0.0,7538.0,10.0,0,0,0,0,0,0,236.0,43.0,55.0,False
254,15.0,29.0,20.0,30.0,0.0,0.0,7551.0,10.0,0,0,0,0,0,0,29.0,0.0,55.0,False
255,15.0,172.0,20.0,30.0,178.0,35.0,7590.0,10.0,0,0,0,0,0,0,172.0,213.0,55.0,False
256,15.0,176.0,35.0,30.0,0.0,7330.0,253.0,10.0,0,0,0,0,0,0,176.0,7330.0,55.0,False
257,10.0,371.0,20.0,30.0,95.0,5.0,7637.0,10.0,0,0,0,0,0,0,371.0,100.0,50.0,False
258,10.0,140.0,25.0,30.0,216.0,7637.0,5.0,10.0,0,0,0,0,0,0,140.0,7853.0,50.0,False
259,15.0,292.0,20.0,30.0,91.0,0.0,7643.0,10.0,0,0,0,0,0,0,292.0,91.0,55.0,False
260,15.0,254.0,20.0,30.0,77.0,0.0,7651.0,10.0,0,0,0,0,0,0,254.0,77.0,55.0,False
261,15.0,372.0,35.0,30.0,60.0,7590.0,55.0,10.0,0,0,0,0,0,0,372.0,7650.0,55.0,False
262,15.0,597.0,20.0,30.0,73.0,117.0,7727.0,10.0,0,0,0,0,0,0,597.0,190.0,55.0,False
263,15.0,289.0,20.0,30.0,69.0,0.0,7732.0,10.0,0,0,0,0,0,0,289.0,69.0,55.0,False
264,15.0,295.0,35.0,30.0,250.0,7808.0,21.0,10.0,0,0,0,0,0,0,295.0,8058.0,55.0,False
265,15.0,742.0,20.0,15.0,243.0,15.0,7772.0,10.0,0,0,0,0,0,0,742.0,258.0,40.0,False
266,15.0,472.0,20.0,30.0,173.0,35.0,7776.0,10.0,0,0,0,0,0,0,472.0,208.0,55.0,False
267,15.0,426.0,35.0,30.0,0.0,7776.0,55.0,10.0,0,0,0,0,0,0,426.0,7776.0,55.0,False
268,15.0,391.0,35.0,30.0,377.0,7748.0,116.0,10.0,0,0,0,0,0,0,391.0,8125.0,55.0,False
269,15.0,84.0,20.0,30.0,0.0,0.0,7930.0,10.0,0,0,0,0,0,0,84.0,0.0,55.0,False
270,15.0,488.0,20.0,30.0,79.0,202.0,7962.0,10.0,0,0,0,0,0,0,488.0,281.0,55.0,False
271,15.0,287.0,20.0,30.0,0.0,0.0,7963.0,10.0,0,0,0,0,0,0,287.0,0.0,55.0,False
272,15.0,278.0,20.0,10.0,0.0,20.0,7963.0,10.0,0,0,0,0,0,0,278.0,20.0,35.0,False
273,15.0,164.0,35.0,30.0,115.0,7963.0,40.0,10.0,0,0,0,0,0,0,164.0,8078.0,55.0,False
274,15.0,197.0,20.0,30.0,113.0,0.0,8048.0,10.0,0,0,0,0,0,0,197.0,113.0,55.0,False
275,15.0,143.0,20.0,30.0,28.0,0.0,8064.0,10.0,0,0,0,0,0,0,143.0,28.0,55.0,False
276,15.0,277.0,35.0,30.0,278.0,7772.0,278.0,10.0,0,0,0,0,0,0,277.0,8050.0,55.0,False
277,15.0,430.0,20.0,30.0,27.0,88.0,8088.0,10.0,0,0,0,0,0,0,430.0,115.0,55.0,False
278,15.0,585.0,20.0,30.0,123.0,71.0,8161.0,10.0,0,0,0,0,0,0,585.0,194.0,55.0,False
279,15.0,325.0,20.0,30.0,208.0,0.0,8162.0,10.0,0,0,0,0,0,0,325.0,208.0,55.0,False
280,15.0,442.0,20.0,30.0,99.0,91.0,8170.0,10.0,0,0,0,0,0,0,442.0,190.0,55.0,False
281,15.0,371.0,35.0,30.0,28.0,8088.0,108.0,10.0,0,0,0,0,0,0,371.0,8116.0,55.0,False
282,15.0,350.0,20.0,30.0,201.0,113.0,8257.0,10.0,0,0,0,0,0,0,350.0,314.0,55.0,False
283,15.0,598.0,35.0,30.0,266.0,8161.0,91.0,10.0,0,0,0,0,0,0,598.0,8427.0,55.0,False
284,15.0,95.0,7.0,30.0,112.0,13.0,8268.0,10.0,0,0,0,0,0,0,95.0,125.0,55.0,False
285,15.0,245.0,35.0,30.0,1.0,8268.0,13.0,10.0,0,0,0,0,0,0,245.0,8269.0,55.0,False
286,15.0,375.0,35.0,30.0,0.0,7962.0,331.0,10.0,0,0,0,0,0,0,375.0,7962.0,55.0,False
287,15.0,583.0,20.0,30.0,218.0,36.0,8335.0,10.0,0,0,0,0,0,0,583.0,254.0,55.0,False
288,15.0,83.0,20.0,30.0,69.0,0.0,8372.0,10.0,0,0,0,0,0,0,83.0,69.0,55.0,False
289,15.0,160.0,20.0,30.0,24.0,0.0,8379.0,10.0,0,0,0,0,0,0,160.0,24.0,55.0,False
290,15.0,140.0,20.0,30.0,28.0,0.0,8384.0,10.0,0,0,0,0,0,0,140.0,28.0,55.0,False
291,15.0,204.0,20.0,30.0,48.0,0.0,8393.0,10.0,0,0,0,0,0,0,204.0,48.0,55.0,False
292,15.0,418.0,35.0,30.0,43.0,8257.0,133.0,10.0,0,0,0,0,0,0,418.0,8300.0,55.0,False
293,15.0,233.0,20.0,30.0,11.0,0.0,8406.0,10.0,0,0,0,0,0,0,233.0,11.0,55.0,False
294,15.0,530.0,35.0,30.0,0.0,8170.0,240.0,10.0,0,0,0,0,0,0,530.0,8170.0,55.0,False
295,15.0,436.0,20.0,30.0,143.0,0.0,8483.0,10.0,0,0,0,0,0,0,436.0,143.0,55.0,False
296,15.0,221.0,20.0,30.0,74.0,0.0,8540.0,10.0,0,0,0,0,0,0,221.0,74.0,55.0,False
297,15.0,638.0,9.0,30.0,105.0,165.0,8561.0,10.0,0,0,0,0,0,0,638.0,270.0,55.0,False
298,15.0,335.0,35.0,30.0,470.0,8689.0,11.0,10.0,0,0,0,0,0,0,335.0,9159.0,55.0,False
