pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
225,15.0,157.0,20.0,30.0,42.0,0.0,6354.0,10.0,0,0,0,0,0,0,157.0,42.0,55.0,False
226,15.0,118.0,20.0,30.0,75.0,0.0,6388.0,10.0,0,0,0,0,0,0,118.0,75.0,55.0,False
227,15.0,613.0,15.0,30.0,131.0,5.0,6460.0,10.0,0,0,0,0,0,0,613.0,136.0,55.0,False
228,15.0,279.0,35.0,30.0,250.0,6460.0,5.0,10.0,0,0,0,0,0,0,279.0,6710.0,55.0,False
229,15.0,168.0,20.0,30.0,225.0,0.0,6517.0,10.0,0,0,0,0,0,0,168.0,225.0,55.0,False
230,15.0,249.0,20.0,30.0,145.0,95.0,6574.0,10.0,0,0,0,0,0,0,249.0,240.0,55.0,False
231,15.0,95.0,20.0,30.0,26.0,0.0,6588.0,10.0,0,0,0,0,0,0,95.0,26.0,55.0,False
232,15.0,247.0,35.0,30.0,0.0,6304.0,293.0,10.0,0,0,0,0,0,0,247.0,6304.0,55.0,False
233,15.0,269.0,20.0,30.0,232.0,108.0,6617.0,10.0,0,0,0,0,0,0,269.0,340.0,55.0,False
234,15.0,368.0,20.0,30.0,0.0,0.0,6620.0,10.0,0,0,0,0,0,0,368.0,0.0,55.0,False
235,15.0,305.0,20.0,30.0,128.0,0.0,6627.0,10.0,0,0,0,0,0,0,305.0,128.0,55.0,False
236,6.0,333.0,20.0,30.0,1.0,9.0,6685.0,10.0,0,0,0,0,0,0,333.0,10.0,46.0,False
237,15.0,83.0,20.0,30.0,155.0,0.0,6688.0,10.0,0,0,0,0,0,0,83.0,155.0,55.0,False
238,6.0,394.0,29.0,30.0,98.0,6685.0,9.0,10.0,0,0,0,0,0,0,394.0,6783.0,46.0,False
239,15.0,153.0,20.0,30.0,0.0,0.0,6696.0,10.0,0,0,0,0,0,0,153.0,0.0,55.0,False
240,15.0,413.0,35.0,30.0,0.0,6574.0,115.0,10.0,0,0,0,0,0,0,413.0,6574.0,55.0,False
241,15.0,366.0,20.0,30.0,50.0,0.0,6704.0,10.0,0,0,0,0,0,0,366.0,50.0,55.0,False
242,15.0,551.0,35.0,30.0,8.0,6617.0,128.0,10.0,0,0,0,0,0,0,551.0,6625.0,55.0,False
243,15.0,335.0,20.0,30.0,131.0,0.0,6847.0,10.0,0,0,0,0,0,0,335.0,131.0,55.0,False
244,15.0,267.0,20.0,30.0,0.0,136.0,6854.0,10.0,0,0,0,0,0,0,267.0,136.0,55.0,False
245,15.0,129.0,20.0,30.0,0.0,0.0,6896.0,10.0,0,0,0,0,0,0,129.0,0.0,55.0,False
246,15.0,122.0,20.0,30.0,30.0,0.0,6961.0,10.0,0,0,0,0,0,0,122.0,30.0,55.0,False
247,15.0,235.0,35.0,30.0,86.0,6854.0,186.0,10.0,0,0,0,0,0,0,235.0,6940.0,55.0,False
248,15.0,158.0,20.0,30.0,9.0,0.0,7094.0,10.0,0,0,0,0,0,0,158.0,9.0,55.0,False
249,15.0,244.0,20.0,30.0,56.0,0.0,7207.0,10.0,0,0,0,0,0,0,244.0,56.0,55.0,False
250,9.0,222.0,20.0,30.0,16.0,6.0,7309.0,10.0,0,0,0,0,0,0,222.0,22.0,49.0,False
251,15.0,41.0,20.0,30.0,4.0,0.0,7313.0,10.0,0,0,0,0,0,0,41.0,4.0,55.0,False
252,9.0,353.0,26.0,30.0,53.0,7309.0,6.0,10.0,0,0,0,0,0,0,353.0,7362.0,49.0,False
253,15.0,401.0,20.0,20.0,61.0,102.0,7405.0,10.0,0,0,0,0,0,0,401.0,163.0,45.0,False
254,15.0,260.0,20.0,30.0,189.0,0.0,7448.0,10.0,0,0,0,0,0,0,260.0,189.0,55.0,False
255,15.0,165.0,20.0,30.0,105.0,0.0,7453.0,10.0,0,0,0,0,0,0,165.0,105.0,55.0,False
256,15.0,99.0,20.0,30.0,16.0,0.0,7472.0,10.0,0,0,0,0,0,0,99.0,16.0,55.0,False
257,15.0,219.0,20.0,30.0,180.0,14.0,7511.0,10.0,0,0,0,0,0,0,219.0,194.0,55.0,False
258,15.0,448.0,35.0,30.0,40.0,7482.0,91.0,10.0,0,0,0,0,0,0,448.0,7522.0,55.0,False
259,15.0,561.0,20.0,30.0,78.0,107.0,7517.0,10.0,0,0,0,0,0,0,561.0,185.0,55.0,False
260,15.0,107.0,20.0,30.0,38.0,0.0,7518.0,10.0,0,0,0,0,0,0,107.0,38.0,55.0,False
261,15.0,209.0,20.0,30.0,60.0,0.0,7544.0,10.0,0,0,0,0,0,0,209.0,60.0,55.0,False
262,15.0,551.0,35.0,30.0,0.0,7511.0,34.0,10.0,0,0,0,0,0,0,551.0,7511.0,55.0,False
263,15.0,219.0,20.0,30.0,57.0,0.0,7564.0,10.0,0,0,0,0,0,0,219.0,57.0,55.0,False
264,15.0,394.0,35.0,30.0,145.0,7517.0,56.0,10.0,0,0,0,0,0,0,394.0,7662.0,55.0,False
265,15.0,344.0,35.0,30.0,301.0,7552.0,56.0,10.0,0,0,0,0,0,0,344.0,7853.0,55.0,False
266,15.0,475.0,35.0,30.0,334.0,7517.0,127.0,10.0,0,0,0,0,0,0,475.0,7851.0,55.0,False
267,10.0,598.0,20.0,30.0,82.0,180.0,7672.0,10.0,0,0,0,0,0,0,598.0,262.0,50.0,False
268,10.0,380.0,25.0,30.0,109.0,7703.0,5.0,10.0,0,0,0,0,0,0,380.0,7812.0,50.0,False
269,15.0,118.0,20.0,30.0,0.0,0.0,7700.0,10.0,0,0,0,0,0,0,118.0,0.0,55.0,False
270,15.0,436.0,20.0,30.0,80.0,79.0,7766.0,10.0,0,0,0,0,0,0,436.0,159.0,55.0,False
271,15.0,168.0,20.0,30.0,70.0,0.0,7863.0,10.0,0,0,0,0,0,0,168.0,70.0,55.0,False
272,10.0,212.0,35.0,30.0,179.0,7677.0,195.0,10.0,0,0,0,0,0,0,212.0,7856.0,50.0,False
273,15.0,453.0,20.0,30.0,83.0,0.0,7963.0,10.0,0,0,0,0,0,0,453.0,83.0,55.0,False
274,15.0,277.0,35.0,30.0,0.0,7766.0,209.0,10.0,0,0,0,0,0,0,277.0,7766.0,55.0,False
275,15.0,303.0,20.0,30.0,35.0,0.0,8089.0,10.0,0,0,0,0,0,0,303.0,35.0,55.0,False
276,15.0,333.0,20.0,30.0,342.0,0.0,8090.0,10.0,0,0,0,0,0,0,333.0,342.0,55.0,False
277,15.0,465.0,20.0,30.0,27.0,70.0,8092.0,10.0,0,0,0,0,0,0,465.0,97.0,55.0,False
278,15.0,218.0,20.0,30.0,41.0,0.0,8137.0,10.0,0,0,0,0,0,0,218.0,41.0,55.0,False
279,15.0,212.0,20.0,30.0,135.0,0.0,8150.0,10.0,0,0,0,0,0,0,212.0,135.0,55.0,False
280,15.0,692.0,20.0,30.0,40.0,142.0,8178.0,10.0,0,0,0,0,0,0,692.0,182.0,55.0,False
281,15.0,390.0,20.0,30.0,25.0,219.0,8209.0,10.0,0,0,0,0,0,0,390.0,244.0,55.0,False
282,15.0,248.0,20.0,30.0,294.0,92.0,8230.0,10.0,0,0,0,0,0,0,248.0,386.0,55.0,False
283,15.0,281.0,35.0,30.0,0.0,8092.0,147.0,10.0,0,0,0,0,0,0,281.0,8092.0,55.0,False
284,15.0,66.0,20.0,30.0,104.0,0.0,8258.0,10.0,0,0,0,0,0,0,66.0,104.0,55.0,False
